Req_ID,Req_Name,Component,Release_Count,Hotfix_Count,Traceability_Status,Related_Components,Tags,Severity,Deploy_Touch_Count,Last_Release_Date,Impact_Score,Risk_Level,Blast_Radius
CHP-2438,Prepare to release July 2 (UI),,1,8,DEPLOYED_TESTED,,,,8,2025.07.08,60,HIGH,General | untagged | 8 deploy touches
CHP-2442,QE:: [CRM] Automate Accounts - Excess- Excess List View,,0,0,UNTESTED,,"[qe, ui-automation]",,0,,0,LOW,"General | [qe, ui-automation] | 0 deploy touches"
CHP-2444,QE:: [CRM] Automate Accounts - Parts- Deeplink and Click,,0,0,UNTESTED,,"[qe, ui-automation]",,0,,0,LOW,"General | [qe, ui-automation] | 0 deploy touches"
CHP-2445,QE:: [CRM] Automate Accounts - Parts- Part Info Card - List View,,0,0,UNTESTED,,"[qe, ui-automation]",,0,,0,LOW,"General | [qe, ui-automation] | 0 deploy touches"
CHP-2446,QE:: [CRM] Automate Accounts- Quotes- Quote info card - List View,,0,0,UNTESTED,,"[qe, ui-automation]",,0,,0,LOW,"General | [qe, ui-automation] | 0 deploy touches"
CHP-245,create connect schema in altir-sandbox-non-prod RDS,,0,0,UNTESTED,,[infra],,0,,0,LOW,General | [infra] | 0 deploy touches
CHP-2450,QE:: [CRM] Automate Accounts - Orders-Order info card,,0,0,UNTESTED,,"[qe, ui-automation]",,0,,0,LOW,"General | [qe, ui-automation] | 0 deploy touches"
CHP-2451,QE:: [CRM] Automate Accounts - Contacts-All,,0,0,UNTESTED,,"[qe, ui-automation]",,0,,0,LOW,"General | [qe, ui-automation] | 0 deploy touches"
CHP-2452,Inventory Service,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-2454,Create task - Address remaining feedback + Edit task,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-246,Connect service deployment,,0,0,UNTESTED,,[infra],,0,,0,LOW,General | [infra] | 0 deploy touches
CHP-2461,Enhance service dependencies between mc1-core and account,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-2464,"New CRM ID generation and xCRM ID sync for Account, and Contact",,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-2474,Account Hierarchy - Simple Edit POC,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-248,Create Jenkins pipeline for connect liquibase service,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2489,Account Hierarchy - Advanced tree POC,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-249,Configure codecommit called chip1-config,,0,0,UNTESTED,,[infra],,0,,0,LOW,General | [infra] | 0 deploy touches
CHP-2493,Create `users` in `CRM`,,0,0,UNTESTED,,"[backend, crm]",,0,,0,LOW,"General | [backend, crm] | 0 deploy touches"
CHP-250,create schemas in chip1-dev-db RDS,,0,0,UNTESTED,,[infra],,0,,0,LOW,General | [infra] | 0 deploy touches
CHP-2503,QE: Validate Change account stage to inactive via scheduler job,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-2505,Implement Multi-RFQ project,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-2515,QE release validations for RFQ details (Read only view),,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2520,Create activity,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2533,Fetch Lookup Data in `sort_order`,,0,0,UNTESTED,,"[backend, foundation]",,0,,0,LOW,"General | [backend, foundation] | 0 deploy touches"
CHP-2545,RFQ details - Temporarily disable Save button and fields,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2550,QE Release Validations for Contact - Microdashboard,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-256,Develop event publish capability in connect service,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-257,Develop event consumer capability in connect service,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-2576,Add Archive RFQ functionality to existing RFQ flow,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-258,Develop the capability to communicate over Rest API in connect service,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-2582,QE Release Validations for email+phone_number logic,,0,0,UNTESTED,,"[qe, release/2025.07.18]",,0,,0,LOW,"General | [qe, release/2025.07.18] | 0 deploy touches"
CHP-259,Save the Jolt spec in the DB and read it during payload transformation,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-260,Create/Update entity_mapping table for entity create/delete operations,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-2600,Support `Copy` and `Share` functionality for Project,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-261,Data reconciliation for metadata object transformation,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-262,Optimise the entity hierarchy fetching logic with fewer numbers of DB calls,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-2625,Implement Edit Contact Screen with Extended Fields,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2632,LLM & Connect service handshaking,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-2639,MC1 regression for August25 Release 1,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-264,Invitation - Define data model & liquibase scripts,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-2640,CRM Regression for August25 Release 1,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2641,Automation runs for August25 Release 1,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2647,"RFQ,Order,Projects,Parts - Added notes are not displaying in UI",,0,0,UNTESTED,,[qe],,0,,0,LOW,General | [qe] | 0 deploy touches
CHP-265,Invitation - Develop the invitation process,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-266,Invitation - sign up through invitation email,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-2669,Superset POC,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2670,Made default type for user role as DATAGROUP,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2674,Set Passwords for Users in Prod.,,0,0,UNTESTED,,"[backend, crm]",,0,,0,LOW,"General | [backend, crm] | 0 deploy touches"
CHP-2679,System Component: UI,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2683,Connect Service enhancement to call PATCH API,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-2684,New env variables for CRM and MC1 webui,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2687,"Mixpanel for CRM, Sentry token to env variables",,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2688,Add Country of Origin in MC1 and CRM for Excess (projects) UI,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-269,List of buttons on Dashboard,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2692,Summary card for Requests and Orders with chevrons,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2694,Expandable rows on table POC,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2698,[Spike] Superset Integration - Authentication approach,,0,0,UNTESTED,,"[backend, infra]",,0,,0,LOW,"General | [backend, infra] | 0 deploy touches"
CHP-270,Create Invite team member modal,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-271,Connect Invite team member to API,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2717,QE:: [CRM] Automate Contact Edit,,0,0,UNTESTED,,"[qe, ui-automation]",,0,,0,LOW,"General | [qe, ui-automation] | 0 deploy touches"
CHP-2718,QE:: [CRM] Automate Contact Details view,,0,0,UNTESTED,,"[qe, ui-automation]",,0,,0,LOW,"General | [qe, ui-automation] | 0 deploy touches"
CHP-2720,QE:: [CRM] Automate Contact Status tabs,,0,0,UNTESTED,,"[qe, ui-automation]",,0,,0,LOW,"General | [qe, ui-automation] | 0 deploy touches"
CHP-2722,QE:: [CRM] Automate Contact Hero,,0,0,UNTESTED,,"[qe, ui-automation]",,0,,0,LOW,"General | [qe, ui-automation] | 0 deploy touches"
CHP-2724,QE:: [CRM]: Automate Contact Flows,,0,0,UNTESTED,,[mc1],,0,,0,LOW,General | [mc1] | 0 deploy touches
CHP-2727,QE:: [CRM] Automate Account Timeline - All Events,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2728,QE:: [CRM] Automate Account Timeline - Phone calls,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2729,QE:: [CRM] Automate Account Timeline - Emails,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-273,User profile - Handle long names,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2730,QE:: [CRM] Automate Account Timeline - Tasks,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2731,QE:: [CRM] Automate Account Timeline - Notes,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2740,Build MultiPart RFQ APIs for new CRM,,0,0,UNTESTED,,"[backend, crm]",,0,,0,LOW,"General | [backend, crm] | 0 deploy touches"
CHP-275,Explore Z2Data API,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2750,Phone numbers - temporarily accept areaCode on UI,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2754,"Order List view - Expandable rows, new columns",,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2756,"Order Hero and tabs and structure, Quality Control",,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-276,Document the testcases for Business Information(Profile),,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2764,Map `invoices` count to `databits.invoices` in Account,,0,0,UNTESTED,,"[backend, crm]",,0,,0,LOW,"General | [backend, crm] | 0 deploy touches"
CHP-277,Document the testcases for Support,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-279,Document the testcases for Invite a Team Member,,0,0,UNTESTED,,[qe],,0,,0,LOW,General | [qe] | 0 deploy touches
CHP-2797,QE Release validations - 21 August25 -DV,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2814,Order Line Details page with cards and Tabs structure,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2828,Create a Request,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-284,Develop APIs for sign-up flow in accounts service,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-2843,Order lines tab on Order Details page,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2849,Request (multi-line) - Entity page and hero,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2850,Request (multi-line) - Parts tab,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-286,User profile - Confirm account deletion,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2865,Develop Part Lookup schedular,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-2870,Rfq Single line page,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2884,QE Release Validations for Hotfix (Fetch Part Pricing Details from OEMSecrets and ICSource ),,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-289,"Radio input, Toggle",,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2893,RFQ (multi/single) - Update status modal,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-290,"Left nav bar, rest of the links",,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2906,Hierarchy management in the semiconductor parts,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-2909,Rfq/Order tweaks,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2919,Sourcing Request - Market research and Pricing tab for logging pricing details,,0,0,UNTESTED,,"[august_hf1, notifications]",,0,,0,LOW,"General | [august_hf1, notifications] | 0 deploy touches"
CHP-2925,Display the Pricing details from ICSOURCE even if price details are not  present for vendors.,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2934,QE:: Company-Research-Assistant service & Company Profile testing scope,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2943,System Component: Sidebar filter,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2949,Edit Quote Item Flow,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2957,QE:[MC1] Transaction API- Dashboard Tests,,0,0,UNTESTED,,[purchasing],,0,,0,LOW,General | [purchasing] | 0 deploy touches
CHP-2958,QE:[MC1] Transaction API- Export Tests,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2959,QE:[MC1] Transaction API- Invoice Tests,,0,0,UNTESTED,,"[qe, backend-automation]",,0,,0,LOW,"General | [qe, backend-automation] | 0 deploy touches"
CHP-2960,QE:[MC1] Transaction API- Order Tests,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2961,QE:[MC1] Transaction API- Partprice Tests,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2963,QE:[MC1] Transaction API- Quote Tests,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2964,QE:[MC1] Transaction API- QuoteItem Tests,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2966,QE:[MC1] Transaction API- RFQ Tests,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2968,QE:[MC1] Transaction API- SourcingPlan Tests,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2969,QE:[MC1] Transaction API- Tag Tests,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2970,QE:[MC1] Transaction API- Timeline Tests,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2971,QE:[MC1] Part API- Part Tests,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2972,QE:[MC1] Part API- Price Tests,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2973,QE:[MC1] Part API- Product Category Tests,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2975,QE:[MC1] Account API- Region Tests,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2979,RFQ and Order tweaks,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2982,Account - Support multiple shipping addresses,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2983,Integrate Google Places Autocomplete for Address Fields,,0,0,UNTESTED,,[account improvements],,0,,0,LOW,General | [account improvements] | 0 deploy touches
CHP-2984,"Order - Revert creating Line Id on UI side, use backend value",,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2985,Order/Line - Replace status card in hero/info pane,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-2995,"Enable ""Create New Contact"" from Request & Project Modals",,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-3010,Order/Order Line - Update status modal,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-3013,RFQs - Couple of minor things,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-3015,Introduce new RFQ Item Statuses.,,0,0,UNTESTED,,"[backend, crm]",,0,,0,LOW,"General | [backend, crm] | 0 deploy touches"
CHP-3016,RFQ - Move Update status modal to RFQ Line level,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-302,Lock navbar in a search state,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-3022,Order/Order line - Add progress stepper to tables,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-303,"Create search bar queries, result items, mocks",,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-3030,"Create Project/Request modals - Add ""Create contact"" option to autocomplete",,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-3032,"Create Request modal - Add ""Create Part Manually"" modal",,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-3037,QE:[MC1] Mc1 Core API- User Tests,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-304,Create business info header view,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-3041,Account - Disable all fields in islands by feature flag,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-3043,Part service :: manufacturer lookup improvement,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-3044,Part Sourcing,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-3045,Infra :: Grafana :: severity label,,0,0,UNTESTED,,[infra],,0,,0,LOW,General | [infra] | 0 deploy touches
CHP-3052,Offers - Display open offers table on Purchase requests,,0,0,UNTESTED,,[purchasing],,0,,0,LOW,General | [purchasing] | 0 deploy touches
CHP-3056,Offers - Recommend and unrecommend offers,,0,0,UNTESTED,,[purchasing],,0,,0,LOW,General | [purchasing] | 0 deploy touches
CHP-3057,Offers - Approval through Request for Purchasing,,0,0,UNTESTED,,[purchasing],,0,,0,LOW,General | [purchasing] | 0 deploy touches
CHP-3058,Offers - Approval/Rejection workflow,,0,0,UNTESTED,,[purchasing],,0,,0,LOW,General | [purchasing] | 0 deploy touches
CHP-3067,Request -> Offers layout and Purchase Request modal - UI,,0,0,UNTESTED,,[ui],,0,,0,LOW,General | [ui] | 0 deploy touches
CHP-307,Tabs buttons,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-3075,Extend DB Access and Configure Environment Variables in Stage & Prod for user created specifically for chip1-transaction service,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-3080,QE validations for System Components - SemiConductors Components,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-3084,Google API keys to crm webui,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-3086,Sourcing Request - Merging Multiple Sourcing Requests and handling exceeding requirement scenarios. ,,0,0,UNTESTED,,[purchasing],,0,,0,LOW,General | [purchasing] | 0 deploy touches
CHP-3088,Requests Tab: Update FAB,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-3089,Requests Tab: Task Tab Changes,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-3092,System Component: Show Total Count in Show Results Button,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-3094,"Associating Tasks, Tags, Notes to line item of an entity",,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-3097,BOM export Excel file enhancement,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-310,"People queries, ui side filtering",,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-3112,Contact/Account autocomplete - use same UI as in global search,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-312,Setup Jenkins for chip1-accounts,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-3122,Offers data sync,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-3123,Invoice Management in the New CRM,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-3129,System Component: Sort Order on load,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-314,Breadcrumbs,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-3140,Navigation after RFQ line is created,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-3141,under each subcategory show results count is displaying before selecting filter,,0,0,UNTESTED,,[system-components],Medium,0,,0,LOW,General | [system-components] | 0 deploy touches
CHP-3146,In global search add email address and phone number as the third line for contacts,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-3147,Lead time and packaging type should be auto-populated from SE but be made editable in the UI in Create request modal,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-315,"Create Part route, layout and hero skeleton",,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-3152,Enhance Project pricing flow to show prices from xcrm(inventory) and icsource,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-3154,Minor Changes in Tasks,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-3166,Have a Clear (X) button by default in all the drop down in CRM and MC1,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-317,Create Risk Analysis widget,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-3176,Unify and Enhance Timeline Tabs Across Entities,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-3185,Standardize Packaging Display Across Vendor Responses,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-319,Create Risk analysis modal and bind open handler,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-3192,QE: Review the Test Plan and Test Cases of Create an Account,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-3195,QE: Review the Test Plan and Test Cases of Requests List View,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-32,Story 9,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-320,Fill accordions with values,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-3201,Unify Timeline - P1,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-3209,UI tech debt: import cycle detection P2,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-3211,Authorization: UI Section permission,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-3218,QE Validations for Request/Request Line details Edit Flow,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-322,Accordions and data grids,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-3224,QE validations for to display clear (X) button by default in all the drop down in CRM and MC1,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-323,Integrate part search with mocker,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-3230,System Views,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-324,Integrate Switch accounts with backend,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-327,Create report for CRM MX Accounts,,0,0,UNTESTED,,[data],,0,,0,LOW,General | [data] | 0 deploy touches
CHP-3284,Copy credit info to children in Account,,0,0,UNTESTED,,"[backend, crm]",,0,,0,LOW,"General | [backend, crm] | 0 deploy touches"
CHP-3285,Rename Archive Projects to Delete Projects - CRM,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-3295,UI - Minimize PATCH payload,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-3296,UI and Backend Support for multi-line RFQs on MC1 - Read only view,,0,0,UNTESTED,,"[rfq, rfq-enhancements]",,0,,0,LOW,"General | [rfq, rfq-enhancements] | 0 deploy touches"
CHP-330,Document the testcases for Sign In/Sign Up Via Google,,0,0,UNTESTED,,[qe],,0,,0,LOW,General | [qe] | 0 deploy touches
CHP-332,Document the testcases for Switch Accounts,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-3324,RFQ and SO: Update Status Stepper,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-3327,RFQ: Add Download RFQ Template Button,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-3336,Independent Offers - Create an Independent offer list/ offer,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-3338,Independent offers - View Offer List Details,,0,0,UNTESTED,,[purchasing],,0,,0,LOW,General | [purchasing] | 0 deploy touches
CHP-3346,Sourcing: Persist the search value,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-3352,RFQ: Show xCrmReqNumber in Hero,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-3357,RFQ: show xCRM ID in separate column,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-3358,RFQ: show xCrmReqNumber in Hero,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-3379,Convert old Statuses to New Statuses for SO and RFQ,,0,0,UNTESTED,,"[backend, status]",,0,,0,LOW,"General | [backend, status] | 0 deploy touches"
CHP-3393,Purchase order - View aggregated status at parent PO,,0,0,UNTESTED,,[purchasing],,0,,0,LOW,General | [purchasing] | 0 deploy touches
CHP-3399,Purchase order - QC - Stock line details & Assign QC Controller to Stock Line,,0,0,UNTESTED,,[purchasing],,0,,0,LOW,General | [purchasing] | 0 deploy touches
CHP-340,Set up mychip1 API Gateway,,0,0,UNTESTED,,[infra],,0,,0,LOW,General | [infra] | 0 deploy touches
CHP-3400,Purchase order - Handle QC Fail - Initiate Return (RMA),,0,0,UNTESTED,,[purchasing],,0,,0,LOW,General | [purchasing] | 0 deploy touches
CHP-3404,CRM Automation Failure Fixes,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-3406,RFQ: default sort order 'datePlaced',,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-341,Set up Altir Sandbox API Gateway,,0,0,UNTESTED,,[infra],,0,,0,LOW,General | [infra] | 0 deploy touches
